campaignID,group,date,clicked,subtotal
22,baseline,2021-01-10,,102.3
22,baseline,2021-01-21,,119.52
22,baseline,2021-01-04,,121.45
22,baseline,2021-01-27,,116.17
22,baseline,2021-01-20,,115.26
22,baseline,2021-01-05,,121.2
22,baseline,2021-01-27,,105.77
22,baseline,2021-01-04,,113.71
22,baseline,2021-01-19,,118.33
22,baseline,2021-01-23,,128.85
22,baseline,2021-01-09,,117.31
22,baseline,2021-01-14,,112.57
22,baseline,2021-01-22,,111.55
22,baseline,2021-01-19,,115.79
22,baseline,2021-01-27,,117.79
22,baseline,2021-01-09,,115.13
22,baseline,2021-01-11,,116.21
22,baseline,2021-01-02,,117.47
22,baseline,2021-01-09,,123.16
22,baseline,2021-01-15,,112.97
22,baseline,2021-01-13,,127.35
22,baseline,2021-01-26,,112.07
22,baseline,2021-01-12,,110.95
22,baseline,2021-01-11,,98.05
22,baseline,2021-01-31,,109.46
22,baseline,2021-01-04,,111.46
22,baseline,2021-01-31,,111.9
22,baseline,2021-01-13,,117.3
22,baseline,2021-01-06,,112.5
22,baseline,2021-01-23,,122.22
22,baseline,2021-01-09,,113.84
22,baseline,2021-01-30,,113.64
22,baseline,2021-01-21,,109.51
22,baseline,2021-01-03,,112.4
22,baseline,2021-01-23,,118.94
22,baseline,2021-01-07,,117.41
22,baseline,2021-01-07,,106.24
22,baseline,2021-01-11,,117.26
22,baseline,2021-01-27,,121.25
22,baseline,2021-01-14,,116.46
22,baseline,2021-01-02,,113.71
22,baseline,2021-01-28,,115.79
22,baseline,2021-01-18,,106.65
22,baseline,2021-01-06,,111.21
22,baseline,2021-01-01,,118.84
22,baseline,2021-01-24,,111.12
22,baseline,2021-01-06,,109.65
22,baseline,2021-01-03,,120.77
22,baseline,2021-01-15,,117.32
22,baseline,2021-01-30,,112.31
22,baseline,2021-01-18,,110.0
22,baseline,2021-01-08,,108.59
22,baseline,2021-01-31,,117.78
22,baseline,2021-01-18,,109.6
22,baseline,2021-01-07,,112.81
22,baseline,2021-01-18,,109.26
22,baseline,2021-01-14,,112.9
22,baseline,2021-01-18,,112.17
22,baseline,2021-01-22,,97.17
22,baseline,2021-01-01,,111.02
22,baseline,2021-01-20,,116.9
22,baseline,2021-01-09,,106.81
22,baseline,2021-01-14,,109.62
22,baseline,2021-01-27,,108.44
22,baseline,2021-01-18,,110.87
22,baseline,2021-01-31,,118.82
22,baseline,2021-01-13,,122.4
22,baseline,2021-01-06,,112.61
22,baseline,2021-01-21,,110.59
22,baseline,2021-01-19,,114.0
22,baseline,2021-01-31,,120.71
22,baseline,2021-01-25,,110.85
22,baseline,2021-01-22,,119.08
22,baseline,2021-01-17,,113.21
22,baseline,2021-01-08,,111.65
22,baseline,2021-01-04,,127.4
22,baseline,2021-01-24,,119.07
22,baseline,2021-01-15,,116.77
22,baseline,2021-01-10,,122.34
22,baseline,2021-01-30,,106.75
22,baseline,2021-01-11,,121.47
22,baseline,2021-01-26,,111.9
22,baseline,2021-01-27,,102.94
22,baseline,2021-01-12,,112.31
22,baseline,2021-01-31,,115.16
22,baseline,2021-01-12,,114.4
22,baseline,2021-01-26,,107.44
22,baseline,2021-01-24,,123.61
22,baseline,2021-01-06,,97.68
22,baseline,2021-01-20,,107.39
22,baseline,2021-01-07,,116.46
22,baseline,2021-01-11,,120.14
22,baseline,2021-01-31,,109.68
22,baseline,2021-01-19,,114.42
22,baseline,2021-01-26,,109.86
22,baseline,2021-01-13,,116.77
22,baseline,2021-01-17,,120.58
22,baseline,2021-01-27,,115.5
22,baseline,2021-01-31,,116.31
22,baseline,2021-01-11,,121.02
22,baseline,2021-01-07,,118.47
22,baseline,2021-01-21,,116.49
22,baseline,2021-01-24,,97.17
22,baseline,2021-01-31,,117.29
22,baseline,2021-01-04,,118.43
22,baseline,2021-01-04,,122.4
22,baseline,2021-01-15,,119.78
22,baseline,2021-01-23,,116.89
22,baseline,2021-01-19,,112.79
22,baseline,2021-01-19,,110.42
22,baseline,2021-01-13,,117.93
22,baseline,2021-01-30,,114.25
22,baseline,2021-01-22,,115.92
22,baseline,2021-01-22,,112.36
22,baseline,2021-01-31,,94.63
22,baseline,2021-01-01,,118.97
22,baseline,2021-01-25,,113.77
22,baseline,2021-01-01,,110.66
22,baseline,2021-01-07,,107.66
22,baseline,2021-01-16,,111.57
22,baseline,2021-01-02,,102.62
22,baseline,2021-01-26,,109.55
22,baseline,2021-01-05,,119.82
22,baseline,2021-01-05,,118.49
22,baseline,2021-01-10,,119.22
22,baseline,2021-01-03,,116.3
22,baseline,2021-01-18,,121.81
22,baseline,2021-01-11,,120.01
22,baseline,2021-01-30,,115.54
22,baseline,2021-01-31,,121.11
22,baseline,2021-01-20,,112.42
22,baseline,2021-01-30,,114.3
22,baseline,2021-01-25,,120.71
22,baseline,2021-01-15,,113.49
22,baseline,2021-01-29,,126.02
22,baseline,2021-01-25,,125.02
22,baseline,2021-01-17,,123.77
22,baseline,2021-01-28,,115.49
22,baseline,2021-01-11,,114.18
22,baseline,2021-01-16,,115.61
22,baseline,2021-01-18,,120.56
22,baseline,2021-01-24,,118.51
22,baseline,2021-01-25,,118.41
22,baseline,2021-01-16,,109.35
22,baseline,2021-01-21,,118.74
22,baseline,2021-01-04,,113.32
22,baseline,2021-01-13,,107.36
22,baseline,2021-01-29,,111.28
22,baseline,2021-01-01,,116.96
22,baseline,2021-01-30,,110.59
22,baseline,2021-01-27,,119.8
22,baseline,2021-01-26,,97.17
22,baseline,2021-01-11,,119.1
22,baseline,2021-01-13,,114.81
22,baseline,2021-01-15,,107.05
22,baseline,2021-01-03,,112.18
22,baseline,2021-01-03,,108.35
22,baseline,2021-01-20,,119.0
22,baseline,2021-01-02,,120.42
22,baseline,2021-01-02,,116.34
22,baseline,2021-01-06,,111.54
22,baseline,2021-01-11,,123.04
22,baseline,2021-01-08,,106.0
22,baseline,2021-01-01,,123.54
22,baseline,2021-01-30,,113.65
22,baseline,2021-01-15,,114.59
22,baseline,2021-01-08,,117.92
22,baseline,2021-01-24,,118.69
22,baseline,2021-01-24,,116.85
22,baseline,2021-01-19,,110.77
22,baseline,2021-01-20,,119.12
22,baseline,2021-01-21,,108.16
22,baseline,2021-01-29,,112.45
22,baseline,2021-01-31,,120.25
22,baseline,2021-01-22,,118.76
22,baseline,2021-01-20,,122.32
22,baseline,2021-01-07,,118.43
22,baseline,2021-01-04,,111.56
22,baseline,2021-01-30,,108.4
22,baseline,2021-01-12,,134.96
22,baseline,2021-01-08,,115.26
22,baseline,2021-01-04,,118.07
22,baseline,2021-01-22,,111.63
22,baseline,2021-01-15,,108.25
22,baseline,2021-01-17,,110.04
22,baseline,2021-01-21,,120.14
22,baseline,2021-01-20,,114.5
22,baseline,2021-01-17,,114.33
22,baseline,2021-01-10,,105.92
22,baseline,2021-01-11,,118.54
22,baseline,2021-01-14,,122.22
22,baseline,2021-01-12,,114.8
22,baseline,2021-01-10,,113.85
22,baseline,2021-01-27,,113.3
22,baseline,2021-01-21,,122.4
22,baseline,2021-01-04,,111.99
22,baseline,2021-01-13,,110.83
22,baseline,2021-01-13,,108.57
22,baseline,2021-01-29,,113.85
22,baseline,2021-01-08,,120.78
22,baseline,2021-01-29,,106.13
22,baseline,2021-01-09,,119.82
22,baseline,2021-01-26,,114.06
22,baseline,2021-01-21,,126.04
22,baseline,2021-01-22,,119.54
22,baseline,2021-01-02,,115.08
22,baseline,2021-01-08,,116.51
22,baseline,2021-01-21,,116.55
22,baseline,2021-01-05,,113.2
22,baseline,2021-01-27,,111.45
22,baseline,2021-01-19,,115.59
22,baseline,2021-01-30,,109.53
22,baseline,2021-01-15,,118.86
22,baseline,2021-01-24,,114.3
22,baseline,2021-01-25,,111.02
22,baseline,2021-01-16,,116.51
22,baseline,2021-01-27,,116.77
22,baseline,2021-01-25,,111.86
22,baseline,2021-01-18,,101.79
22,baseline,2021-01-20,,119.5
22,baseline,2021-01-25,,124.27
22,baseline,2021-01-01,,111.96
22,baseline,2021-01-20,,124.08
22,baseline,2021-01-06,,115.09
22,baseline,2021-01-07,,116.12
22,baseline,2021-01-11,,106.75
22,baseline,2021-01-17,,116.18
22,baseline,2021-01-03,,102.3
22,baseline,2021-01-02,,109.0
22,baseline,2021-01-15,,116.8
22,baseline,2021-01-06,,114.87
22,baseline,2021-01-04,,106.88
22,baseline,2021-01-20,,113.86
22,baseline,2021-01-16,,114.42
22,baseline,2021-01-11,,111.66
22,baseline,2021-01-09,,104.27
22,baseline,2021-01-09,,117.98
22,baseline,2021-01-15,,107.33
22,baseline,2021-01-31,,127.69
22,baseline,2021-01-06,,121.6
22,baseline,2021-01-15,,123.16
22,baseline,2021-01-25,,113.28
22,baseline,2021-01-25,,121.64
22,baseline,2021-01-01,,115.64
22,baseline,2021-01-22,,124.51
22,baseline,2021-01-10,,121.34
22,baseline,2021-01-24,,112.28
22,baseline,2021-01-03,,120.84
22,baseline,2021-01-21,,111.26
22,baseline,2021-01-25,,123.8
22,baseline,2021-01-30,,112.81
22,baseline,2021-01-25,,120.58
22,baseline,2021-01-09,,128.84
22,baseline,2021-01-23,,104.91
22,baseline,2021-01-15,,112.03
22,baseline,2021-01-16,,106.2
22,baseline,2021-01-01,,110.45
22,baseline,2021-01-09,,104.1
22,baseline,2021-01-02,,107.95
22,baseline,2021-01-03,,112.16
22,baseline,2021-01-10,,120.66
22,baseline,2021-01-27,,119.89
22,baseline,2021-01-29,,120.67
22,baseline,2021-01-09,,112.08
22,baseline,2021-01-09,,112.15
22,baseline,2021-01-19,,104.42
22,baseline,2021-01-26,,104.27
22,baseline,2021-01-30,,115.68
22,baseline,2021-01-09,,116.83
22,baseline,2021-01-25,,118.8
22,baseline,2021-01-08,,119.66
22,baseline,2021-01-03,,109.26
22,baseline,2021-01-12,,111.45
22,baseline,2021-01-29,,117.07
22,baseline,2021-01-01,,117.11
22,baseline,2021-01-16,,111.07
22,baseline,2021-01-25,,118.66
22,baseline,2021-01-28,,105.98
22,baseline,2021-01-21,,128.67
22,baseline,2021-01-15,,119.89
22,baseline,2021-01-27,,114.76
22,baseline,2021-01-06,,125.55
22,baseline,2021-01-28,,104.11
22,baseline,2021-01-07,,108.78
22,baseline,2021-01-23,,119.54
22,baseline,2021-01-18,,113.76
22,baseline,2021-01-16,,110.31
22,baseline,2021-01-04,,109.65
22,baseline,2021-01-20,,110.94
22,baseline,2021-01-22,,127.73
22,baseline,2021-01-23,,121.83
22,baseline,2021-01-20,,122.79
22,baseline,2021-01-06,,108.26
22,baseline,2021-01-30,,118.62
22,baseline,2021-01-23,,117.91
22,baseline,2021-01-23,,113.28
22,baseline,2021-01-21,,107.76
22,baseline,2021-01-09,,122.89
22,baseline,2021-01-05,,122.8
22,baseline,2021-01-12,,114.06
22,baseline,2021-01-24,,113.2
22,baseline,2021-01-17,,119.51
22,baseline,2021-01-27,,117.32
22,baseline,2021-01-28,,121.94
22,baseline,2021-01-25,,118.88
22,baseline,2021-01-29,,124.1
22,baseline,2021-01-19,,118.74
22,baseline,2021-01-15,,106.13
22,baseline,2021-01-28,,114.86
22,baseline,2021-01-12,,114.01
22,baseline,2021-01-13,,120.29
22,baseline,2021-01-05,,120.02
22,baseline,2021-01-29,,109.0
22,baseline,2021-01-30,,115.94
22,baseline,2021-01-15,,120.58
22,baseline,2021-01-01,,123.87
22,baseline,2021-01-09,,121.08
22,baseline,2021-01-09,,110.42
22,baseline,2021-01-12,,111.8
22,baseline,2021-01-18,,116.87
22,baseline,2021-01-16,,111.91
22,baseline,2021-01-28,,121.26
22,baseline,2021-01-17,,101.11
22,baseline,2021-01-22,,111.96
22,baseline,2021-01-11,,119.99
22,baseline,2021-01-27,,116.85
22,baseline,2021-01-25,,114.91
22,baseline,2021-01-14,,127.78
22,baseline,2021-01-14,,116.3
22,baseline,2021-01-02,,108.87
22,baseline,2021-01-10,,111.18
22,baseline,2021-01-10,,107.36
22,baseline,2021-01-11,,119.1
22,baseline,2021-01-08,,110.46
22,baseline,2021-01-06,,118.76
22,baseline,2021-01-10,,116.3
22,baseline,2021-01-11,,112.47
22,baseline,2021-01-21,,113.57
22,baseline,2021-01-07,,118.53
22,baseline,2021-01-28,,113.1
22,baseline,2021-01-30,,116.61
22,baseline,2021-01-23,,101.11
22,baseline,2021-01-08,,111.89
22,baseline,2021-01-30,,111.74
22,baseline,2021-01-14,,113.71
22,baseline,2021-01-16,,118.18
22,baseline,2021-01-08,,108.59
22,baseline,2021-01-15,,122.05
22,baseline,2021-01-04,,114.01
22,baseline,2021-01-02,,119.17
22,baseline,2021-01-04,,116.8
22,baseline,2021-01-03,,111.41
22,baseline,2021-01-07,,105.29
22,baseline,2021-01-21,,121.03
22,baseline,2021-01-18,,110.59
22,baseline,2021-01-29,,114.95
22,baseline,2021-01-27,,110.68
22,baseline,2021-01-03,,111.12
22,baseline,2021-01-25,,107.94
22,baseline,2021-01-25,,120.8
22,baseline,2021-01-10,,115.94
22,baseline,2021-01-11,,113.69
22,baseline,2021-01-25,,100.4
22,baseline,2021-01-07,,116.63
22,baseline,2021-01-01,,114.82
22,baseline,2021-01-13,,120.6
22,baseline,2021-01-21,,117.38
22,baseline,2021-01-12,,104.81
22,baseline,2021-01-12,,108.25
22,baseline,2021-01-19,,114.57
22,baseline,2021-01-03,,110.28
22,baseline,2021-01-22,,116.32
22,baseline,2021-01-23,,116.89
22,baseline,2021-01-17,,115.67
22,baseline,2021-01-01,,119.68
22,baseline,2021-01-22,,112.52
22,baseline,2021-01-31,,106.12
22,baseline,2021-01-29,,126.32
22,baseline,2021-01-27,,110.87
22,baseline,2021-01-08,,116.08
22,baseline,2021-01-30,,115.94
22,baseline,2021-01-25,,120.39
22,baseline,2021-01-20,,108.32
22,baseline,2021-01-13,,114.66
22,baseline,2021-01-02,,111.68
22,baseline,2021-01-07,,121.71
22,baseline,2021-01-07,,116.35
22,baseline,2021-01-21,,117.38
22,baseline,2021-01-23,,117.91
22,baseline,2021-01-27,,104.1
22,baseline,2021-01-14,,120.67
22,baseline,2021-01-14,,112.16
22,baseline,2021-01-06,,112.35
22,baseline,2021-01-28,,119.8
22,baseline,2021-01-08,,109.97
22,baseline,2021-01-31,,105.78
22,baseline,2021-01-01,,116.96
22,baseline,2021-01-29,,110.6
22,baseline,2021-01-04,,113.36
22,baseline,2021-01-05,,121.06
22,baseline,2021-01-29,,104.31
22,baseline,2021-01-01,,116.22
22,baseline,2021-01-18,,112.5
22,baseline,2021-01-31,,120.86
22,baseline,2021-01-10,,117.19
22,baseline,2021-01-26,,114.32
22,baseline,2021-01-19,,127.33
22,baseline,2021-01-04,,109.0
22,baseline,2021-01-21,,111.68
22,baseline,2021-01-15,,119.83
22,baseline,2021-01-16,,111.33
22,baseline,2021-01-26,,111.96
22,baseline,2021-01-10,,117.42
22,baseline,2021-01-09,,127.4
22,baseline,2021-01-08,,113.21
22,baseline,2021-01-23,,113.76
22,baseline,2021-01-03,,125.47
22,baseline,2021-01-06,,103.15
22,baseline,2021-01-09,,121.8
22,baseline,2021-01-21,,117.91
22,baseline,2021-01-14,,115.1
22,baseline,2021-01-12,,111.98
22,baseline,2021-01-12,,114.24
22,baseline,2021-01-06,,111.89
22,baseline,2021-01-08,,106.42
22,baseline,2021-01-23,,113.65
22,baseline,2021-01-13,,120.26
22,baseline,2021-01-28,,126.96
22,baseline,2021-01-11,,106.81
22,baseline,2021-01-12,,108.25
22,baseline,2021-01-08,,121.13
22,baseline,2021-01-27,,126.29
22,baseline,2021-01-26,,128.27
22,baseline,2021-01-30,,121.58
22,baseline,2021-01-12,,105.03
22,baseline,2021-01-08,,111.41
22,baseline,2021-01-17,,114.92
22,baseline,2021-01-29,,112.82
22,baseline,2021-01-10,,116.96
22,baseline,2021-01-21,,124.57
22,baseline,2021-01-15,,111.12
22,baseline,2021-01-31,,116.89
22,baseline,2021-01-31,,120.77
22,baseline,2021-01-06,,113.71
22,baseline,2021-01-23,,112.81
22,baseline,2021-01-23,,113.76
22,baseline,2021-01-31,,108.12
22,baseline,2021-01-15,,114.4
22,baseline,2021-01-31,,124.31
22,baseline,2021-01-11,,121.09
22,baseline,2021-01-03,,104.79
22,baseline,2021-01-04,,112.57
22,baseline,2021-01-23,,107.79
22,baseline,2021-01-19,,113.72
22,baseline,2021-01-10,,106.64
22,baseline,2021-01-31,,115.67
22,baseline,2021-01-14,,116.27
22,baseline,2021-01-07,,112.35
22,baseline,2021-01-23,,104.34
22,baseline,2021-01-09,,125.98
22,baseline,2021-01-10,,110.94
22,baseline,2021-01-08,,110.69
22,baseline,2021-01-25,,114.5
22,baseline,2021-01-22,,114.19
22,baseline,2021-01-30,,111.18
22,baseline,2021-01-14,,113.69
22,baseline,2021-01-16,,115.76
22,baseline,2021-01-17,,115.16
22,baseline,2021-01-18,,112.4
22,baseline,2021-01-08,,120.88
22,baseline,2021-01-30,,120.5
22,baseline,2021-01-12,,100.01
22,baseline,2021-01-18,,114.81
22,baseline,2021-01-01,,131.24
22,baseline,2021-01-03,,118.6
22,baseline,2021-01-19,,112.86
22,baseline,2021-01-25,,118.82
22,baseline,2021-01-05,,107.6
22,baseline,2021-01-14,,115.08
22,baseline,2021-01-16,,122.91
22,baseline,2021-01-10,,117.47
22,baseline,2021-01-14,,111.7
22,baseline,2021-01-15,,119.87
22,baseline,2021-01-03,,109.27
22,baseline,2021-01-09,,112.95
22,baseline,2021-01-26,,118.02
22,baseline,2021-01-29,,119.11
22,baseline,2021-01-28,,124.47
22,baseline,2021-01-26,,106.42
22,baseline,2021-01-10,,111.0
22,baseline,2021-01-15,,113.88
22,baseline,2021-01-13,,112.16
22,baseline,2021-01-01,,109.11
22,baseline,2021-01-27,,116.18
22,baseline,2021-01-27,,109.21
22,baseline,2021-01-04,,100.4
22,baseline,2021-01-19,,107.94
22,baseline,2021-01-02,,104.42
22,baseline,2021-01-07,,108.33
22,baseline,2021-01-04,,118.42
22,baseline,2021-01-25,,120.34
22,baseline,2021-01-07,,105.98
22,baseline,2021-01-14,,119.68
22,baseline,2021-01-21,,112.76
22,baseline,2021-01-04,,121.4
22,baseline,2021-01-08,,112.78
22,baseline,2021-01-01,,118.41
22,baseline,2021-01-18,,116.8
22,baseline,2021-01-03,,117.06
22,baseline,2021-01-08,,114.38
22,baseline,2021-01-17,,114.92
22,baseline,2021-01-20,,115.44
22,baseline,2021-01-14,,107.19
22,baseline,2021-01-12,,120.63
22,baseline,2021-01-17,,111.74
22,baseline,2021-01-05,,120.25
22,baseline,2021-01-30,,114.88
22,baseline,2021-01-25,,125.76
22,baseline,2021-01-21,,115.99
22,baseline,2021-01-09,,113.06
22,baseline,2021-01-11,,120.68
22,baseline,2021-01-12,,116.26
22,baseline,2021-01-20,,115.86
22,baseline,2021-01-04,,109.26
22,baseline,2021-01-20,,114.39
22,baseline,2021-01-10,,117.95
22,baseline,2021-01-02,,116.3
22,baseline,2021-01-04,,117.58
22,baseline,2021-01-31,,114.4
22,baseline,2021-01-04,,118.18
22,baseline,2021-01-13,,111.86
22,baseline,2021-01-06,,112.4
22,baseline,2021-01-24,,120.66
22,baseline,2021-01-12,,113.98
22,baseline,2021-01-16,,116.77
22,baseline,2021-01-19,,111.14
22,baseline,2021-01-13,,121.4
22,baseline,2021-01-19,,115.37
22,baseline,2021-01-01,,115.04
22,baseline,2021-01-01,,115.32
22,baseline,2021-01-27,,115.92
22,baseline,2021-01-17,,108.33
22,baseline,2021-01-19,,116.12
22,baseline,2021-01-03,,111.96
22,baseline,2021-01-11,,117.95
22,baseline,2021-01-26,,114.57
22,baseline,2021-01-23,,116.89
22,baseline,2021-01-09,,111.67
22,baseline,2021-01-09,,117.52
22,baseline,2021-01-15,,105.55
22,baseline,2021-01-10,,106.39
22,baseline,2021-01-23,,120.42
22,baseline,2021-01-26,,105.78
22,baseline,2021-01-14,,116.64
22,baseline,2021-01-08,,116.13
22,baseline,2021-01-16,,111.31
22,baseline,2021-01-23,,110.86
22,baseline,2021-01-30,,112.98
22,baseline,2021-01-02,,125.24
22,baseline,2021-01-30,,121.83
22,baseline,2021-01-10,,117.56
22,baseline,2021-01-25,,111.02
22,baseline,2021-01-27,,113.28
22,baseline,2021-01-08,,115.22
22,baseline,2021-01-26,,119.8
22,baseline,2021-01-23,,122.32
22,baseline,2021-01-07,,124.68
22,baseline,2021-01-05,,121.58
22,baseline,2021-01-25,,109.69
22,baseline,2021-01-07,,116.12
22,baseline,2021-01-30,,106.13
22,baseline,2021-01-30,,109.84
22,baseline,2021-01-22,,101.11
22,baseline,2021-01-29,,118.94
22,baseline,2021-01-04,,107.41
22,baseline,2021-01-22,,116.85
22,baseline,2021-01-08,,122.22
22,baseline,2021-01-18,,118.98
22,baseline,2021-01-28,,123.52
22,baseline,2021-01-11,,107.95
22,baseline,2021-01-18,,111.41
22,baseline,2021-01-08,,111.9
22,baseline,2021-01-22,,114.88
22,baseline,2021-01-24,,109.26
22,baseline,2021-01-30,,127.98
22,baseline,2021-01-09,,109.86
22,baseline,2021-01-06,,110.27
22,baseline,2021-01-04,,118.47
22,baseline,2021-01-20,,116.04
22,baseline,2021-01-08,,111.86
22,baseline,2021-01-30,,109.39
22,baseline,2021-01-11,,125.22
22,baseline,2021-01-16,,117.77
22,baseline,2021-01-05,,106.29
22,baseline,2021-01-08,,128.53
22,baseline,2021-01-22,,109.62
22,baseline,2021-01-27,,114.74
22,baseline,2021-01-10,,111.09
22,baseline,2021-01-21,,124.99
22,baseline,2021-01-05,,114.72
22,baseline,2021-01-09,,112.84
22,baseline,2021-01-06,,111.45
22,baseline,2021-01-27,,110.45
22,baseline,2021-01-27,,106.81
22,baseline,2021-01-18,,105.89
22,baseline,2021-01-30,,113.06
22,baseline,2021-01-15,,110.95
22,baseline,2021-01-15,,119.22
22,baseline,2021-01-07,,124.16
22,baseline,2021-01-12,,124.87
22,baseline,2021-01-30,,105.45
22,baseline,2021-01-26,,109.39
22,baseline,2021-01-05,,113.52
22,baseline,2021-01-11,,122.47
22,baseline,2021-01-12,,111.18
22,baseline,2021-01-07,,115.34
22,baseline,2021-01-03,,117.76
22,baseline,2021-01-01,,113.87
22,baseline,2021-01-06,,112.17
22,baseline,2021-01-24,,114.75
22,baseline,2021-01-30,,118.85
22,baseline,2021-01-28,,117.42
22,baseline,2021-01-10,,109.98
22,baseline,2021-01-27,,114.66
22,baseline,2021-01-13,,118.27
22,baseline,2021-01-20,,115.26
22,baseline,2021-01-01,,112.89
22,baseline,2021-01-18,,125.22
22,baseline,2021-01-16,,109.27
22,baseline,2021-01-28,,111.69
22,baseline,2021-01-19,,104.56
22,baseline,2021-01-20,,111.18
22,baseline,2021-01-20,,120.76
22,baseline,2021-01-14,,124.57
22,baseline,2021-01-24,,115.72
22,baseline,2021-01-14,,106.62
22,baseline,2021-01-22,,115.97
22,baseline,2021-01-03,,108.26
22,baseline,2021-01-27,,119.42
22,baseline,2021-01-25,,123.16
22,baseline,2021-01-22,,119.55
22,baseline,2021-01-31,,110.95
22,baseline,2021-01-03,,111.66
22,baseline,2021-01-06,,109.13
22,baseline,2021-01-09,,107.31
22,baseline,2021-01-23,,122.4
22,baseline,2021-01-07,,112.1
22,baseline,2021-01-04,,106.82
22,baseline,2021-01-31,,112.11
22,baseline,2021-01-23,,114.4
22,baseline,2021-01-19,,110.88
22,baseline,2021-01-24,,120.35
22,baseline,2021-01-04,,117.72
22,baseline,2021-01-15,,117.27
22,baseline,2021-01-21,,105.03
22,baseline,2021-01-09,,118.31
22,baseline,2021-01-06,,123.15
22,baseline,2021-01-22,,115.67
22,baseline,2021-01-27,,109.93
22,baseline,2021-01-27,,123.04
22,baseline,2021-01-20,,112.71
22,baseline,2021-01-16,,115.64
22,baseline,2021-01-04,,119.35
22,baseline,2021-01-26,,111.86
22,baseline,2021-01-05,,117.59
22,baseline,2021-01-22,,110.58
22,baseline,2021-01-25,,119.72
22,baseline,2021-01-23,,112.24
22,baseline,2021-01-19,,114.2
22,baseline,2021-01-11,,123.62
22,baseline,2021-01-09,,105.89
22,baseline,2021-01-21,,124.99
22,baseline,2021-01-02,,113.51
22,baseline,2021-01-29,,108.25
22,baseline,2021-01-24,,119.82
22,baseline,2021-01-23,,121.25
22,baseline,2021-01-08,,114.35
22,baseline,2021-01-24,,106.62
22,baseline,2021-01-03,,107.41
22,baseline,2021-01-03,,116.3
22,baseline,2021-01-17,,110.47
22,baseline,2021-01-22,,108.33
22,baseline,2021-01-30,,118.74
22,baseline,2021-01-15,,120.39
22,baseline,2021-01-21,,123.97
22,baseline,2021-01-11,,117.07
22,baseline,2021-01-30,,114.38
22,baseline,2021-01-25,,114.16
22,baseline,2021-01-05,,124.84
22,baseline,2021-01-29,,109.09
22,baseline,2021-01-25,,120.54
22,baseline,2021-01-31,,109.45
22,baseline,2021-01-28,,108.57
22,baseline,2021-01-10,,116.21
22,baseline,2021-01-23,,105.29
22,baseline,2021-01-28,,113.24
22,baseline,2021-01-04,,118.65
22,baseline,2021-01-17,,113.81
22,baseline,2021-01-22,,116.38
22,baseline,2021-01-24,,120.8
22,baseline,2021-01-15,,119.66
22,baseline,2021-01-05,,113.7
22,baseline,2021-01-25,,115.2
22,baseline,2021-01-23,,114.86
22,baseline,2021-01-16,,113.7
22,baseline,2021-01-08,,117.26
22,baseline,2021-01-08,,120.67
22,baseline,2021-01-03,,115.98
22,baseline,2021-01-02,,109.45
22,baseline,2021-01-10,,110.11
22,baseline,2021-01-09,,129.86
22,baseline,2021-01-18,,115.92
22,baseline,2021-01-19,,117.59
22,baseline,2021-01-20,,118.41
22,baseline,2021-01-20,,123.11
22,baseline,2021-01-09,,114.63
22,baseline,2021-01-15,,107.34
22,baseline,2021-01-17,,117.89
22,baseline,2021-01-02,,114.74
22,baseline,2021-01-16,,120.38
