campaignID,group,date,clicked,subtotal
22,treatment,2021-01-20,0,124.8
22,treatment,2021-01-21,0,104.15
22,treatment,2021-01-28,0,112.38
22,treatment,2021-01-23,0,115.01
22,treatment,2021-01-27,0,116.91
22,treatment,2021-01-24,0,102.21
22,treatment,2021-01-13,0,116.73
22,treatment,2021-01-02,1,119.08
22,treatment,2021-01-24,0,137.54
22,treatment,2021-01-30,1,121.61
22,treatment,2021-01-03,0,130.08
22,treatment,2021-01-02,0,116.08
22,treatment,2021-01-10,0,118.68
22,treatment,2021-01-17,0,107.16
22,treatment,2021-01-15,0,107.21
22,treatment,2021-01-22,0,107.68
22,treatment,2021-01-26,0,110.65
22,treatment,2021-01-16,0,113.31
22,treatment,2021-01-11,0,103.06
22,treatment,2021-01-06,0,104.21
22,treatment,2021-01-19,0,105.1
22,treatment,2021-01-05,0,114.04
22,treatment,2021-01-30,0,113.98
22,treatment,2021-01-10,0,134.23
22,treatment,2021-01-15,0,126.59
22,treatment,2021-01-22,1,135.63
22,treatment,2021-01-18,0,122.44
22,treatment,2021-01-31,0,106.16
22,treatment,2021-01-03,0,113.35
22,treatment,2021-01-20,0,100.64
22,treatment,2021-01-18,0,124.19
22,treatment,2021-01-27,0,123.19
22,treatment,2021-01-08,0,126.28
22,treatment,2021-01-15,0,126.94
22,treatment,2021-01-12,0,129.47
22,treatment,2021-01-09,0,128.31
22,treatment,2021-01-02,0,117.32
22,treatment,2021-01-02,0,114.56
22,treatment,2021-01-18,0,95.3
22,treatment,2021-01-13,0,126.92
22,treatment,2021-01-10,1,109.28
22,treatment,2021-01-04,0,119.19
22,treatment,2021-01-20,0,122.33
22,treatment,2021-01-13,1,114.32
22,treatment,2021-01-30,0,107.62
22,treatment,2021-01-16,1,104.13
22,treatment,2021-01-23,0,115.67
22,treatment,2021-01-19,0,113.35
22,treatment,2021-01-04,0,127.03
22,treatment,2021-01-21,0,111.47
22,treatment,2021-01-04,1,121.53
22,treatment,2021-01-07,0,119.36
22,treatment,2021-01-07,0,113.15
22,treatment,2021-01-05,0,109.63
22,treatment,2021-01-08,0,114.37
22,treatment,2021-01-05,0,106.22
22,treatment,2021-01-04,0,111.65
22,treatment,2021-01-31,0,103.72
22,treatment,2021-01-12,0,125.33
22,treatment,2021-01-21,1,129.47
22,treatment,2021-01-24,1,130.0
22,treatment,2021-01-21,0,118.37
22,treatment,2021-01-31,0,124.4
22,treatment,2021-01-12,0,118.83
22,treatment,2021-01-01,1,105.22
22,treatment,2021-01-19,0,126.39
22,treatment,2021-01-01,0,124.95
22,treatment,2021-01-08,0,101.09
22,treatment,2021-01-26,0,106.16
22,treatment,2021-01-21,0,120.98
22,treatment,2021-01-05,0,118.21
22,treatment,2021-01-28,0,112.68
22,treatment,2021-01-11,0,118.31
22,treatment,2021-01-27,0,110.31
22,treatment,2021-01-26,1,104.8
22,treatment,2021-01-13,1,113.38
22,treatment,2021-01-13,0,121.57
22,treatment,2021-01-09,1,122.85
22,treatment,2021-01-22,0,105.9
22,treatment,2021-01-12,1,114.09
22,treatment,2021-01-20,0,115.59
22,treatment,2021-01-21,0,131.67
22,treatment,2021-01-03,0,113.78
22,treatment,2021-01-06,0,127.12
22,treatment,2021-01-23,1,126.1
22,treatment,2021-01-20,1,131.37
22,treatment,2021-01-15,0,103.2
22,treatment,2021-01-06,0,107.95
22,treatment,2021-01-29,0,126.92
22,treatment,2021-01-04,0,129.08
22,treatment,2021-01-02,0,103.23
22,treatment,2021-01-27,0,111.22
22,treatment,2021-01-12,0,114.63
22,treatment,2021-01-02,0,115.62
22,treatment,2021-01-05,1,127.72
22,treatment,2021-01-17,0,118.55
22,treatment,2021-01-07,1,142.83
22,treatment,2021-01-18,0,112.46
22,treatment,2021-01-08,0,129.6
22,treatment,2021-01-15,0,113.09
22,treatment,2021-01-24,1,107.93
22,treatment,2021-01-30,0,112.1
22,treatment,2021-01-08,1,92.82
22,treatment,2021-01-22,0,113.77
22,treatment,2021-01-20,0,107.23
22,treatment,2021-01-15,0,105.23
22,treatment,2021-01-26,0,114.64
22,treatment,2021-01-16,0,119.4
22,treatment,2021-01-03,0,120.46
22,treatment,2021-01-21,0,98.42
22,treatment,2021-01-30,0,106.75
22,treatment,2021-01-14,0,113.45
22,treatment,2021-01-09,0,110.97
22,treatment,2021-01-04,0,109.86
22,treatment,2021-01-20,1,114.64
22,treatment,2021-01-05,0,102.52
22,treatment,2021-01-12,0,128.72
22,treatment,2021-01-06,0,109.39
22,treatment,2021-01-14,0,107.66
22,treatment,2021-01-05,1,119.31
22,treatment,2021-01-27,1,106.63
22,treatment,2021-01-18,0,109.49
22,treatment,2021-01-10,0,119.42
22,treatment,2021-01-02,0,117.0
22,treatment,2021-01-18,0,122.2
22,treatment,2021-01-01,0,114.1
22,treatment,2021-01-27,1,107.95
22,treatment,2021-01-30,0,109.42
22,treatment,2021-01-11,0,122.56
22,treatment,2021-01-29,0,130.84
22,treatment,2021-01-21,0,100.01
22,treatment,2021-01-24,1,114.92
22,treatment,2021-01-17,0,128.72
22,treatment,2021-01-29,0,134.91
22,treatment,2021-01-06,0,121.22
22,treatment,2021-01-09,0,125.5
22,treatment,2021-01-31,0,111.17
22,treatment,2021-01-12,0,109.74
22,treatment,2021-01-29,0,121.61
22,treatment,2021-01-05,1,97.88
22,treatment,2021-01-04,1,121.98
22,treatment,2021-01-27,0,111.04
22,treatment,2021-01-07,0,100.51
22,treatment,2021-01-08,1,94.48
22,treatment,2021-01-24,0,111.28
22,treatment,2021-01-19,0,119.45
22,treatment,2021-01-07,0,119.18
22,treatment,2021-01-23,0,131.25
22,treatment,2021-01-17,0,83.9
22,treatment,2021-01-09,0,119.08
22,treatment,2021-01-24,1,124.95
22,treatment,2021-01-26,0,131.78
22,treatment,2021-01-21,0,103.56
22,treatment,2021-01-12,1,108.28
22,treatment,2021-01-06,1,97.64
22,treatment,2021-01-23,1,112.96
22,treatment,2021-01-31,0,113.18
22,treatment,2021-01-04,0,122.05
22,treatment,2021-01-04,0,110.86
22,treatment,2021-01-09,0,111.65
22,treatment,2021-01-20,0,117.94
22,treatment,2021-01-07,0,100.96
22,treatment,2021-01-27,0,130.04
22,treatment,2021-01-02,0,119.67
22,treatment,2021-01-04,0,103.31
22,treatment,2021-01-15,0,124.33
22,treatment,2021-01-30,0,125.98
22,treatment,2021-01-16,0,118.68
22,treatment,2021-01-05,0,100.13
22,treatment,2021-01-31,0,123.35
22,treatment,2021-01-01,0,115.15
22,treatment,2021-01-05,1,115.01
22,treatment,2021-01-13,0,101.17
22,treatment,2021-01-31,0,110.71
22,treatment,2021-01-23,1,124.33
22,treatment,2021-01-21,0,117.14
22,treatment,2021-01-22,1,92.97
22,treatment,2021-01-05,0,115.94
22,treatment,2021-01-21,0,110.6
22,treatment,2021-01-13,0,111.85
22,treatment,2021-01-16,0,116.08
22,treatment,2021-01-09,0,110.07
22,treatment,2021-01-31,1,102.99
22,treatment,2021-01-01,1,126.59
22,treatment,2021-01-06,0,111.84
22,treatment,2021-01-12,0,101.23
22,treatment,2021-01-03,0,106.42
22,treatment,2021-01-30,0,119.04
22,treatment,2021-01-16,0,120.16
22,treatment,2021-01-02,0,102.9
22,treatment,2021-01-30,1,109.89
22,treatment,2021-01-26,0,109.46
22,treatment,2021-01-17,0,109.87
22,treatment,2021-01-08,0,136.5
22,treatment,2021-01-02,0,116.26
22,treatment,2021-01-05,0,123.28
22,treatment,2021-01-09,0,119.62
22,treatment,2021-01-06,0,114.17
22,treatment,2021-01-19,0,113.99
22,treatment,2021-01-31,0,115.19
22,treatment,2021-01-22,0,113.78
22,treatment,2021-01-06,0,104.84
22,treatment,2021-01-23,0,121.89
22,treatment,2021-01-10,0,122.87
22,treatment,2021-01-03,0,119.42
22,treatment,2021-01-24,1,121.49
22,treatment,2021-01-01,0,137.54
22,treatment,2021-01-23,0,119.02
22,treatment,2021-01-02,0,128.46
22,treatment,2021-01-07,0,131.81
22,treatment,2021-01-08,0,109.46
22,treatment,2021-01-24,0,112.97
22,treatment,2021-01-31,0,126.31
22,treatment,2021-01-14,0,114.05
22,treatment,2021-01-12,0,120.46
22,treatment,2021-01-20,0,121.57
22,treatment,2021-01-24,0,111.75
22,treatment,2021-01-11,1,119.0
22,treatment,2021-01-22,0,104.39
22,treatment,2021-01-07,0,119.08
22,treatment,2021-01-17,0,109.49
22,treatment,2021-01-29,0,124.22
22,treatment,2021-01-14,0,107.14
22,treatment,2021-01-02,0,109.95
22,treatment,2021-01-19,0,130.53
22,treatment,2021-01-18,1,121.49
22,treatment,2021-01-03,0,104.21
22,treatment,2021-01-28,0,113.35
22,treatment,2021-01-10,0,110.57
22,treatment,2021-01-01,0,101.76
22,treatment,2021-01-09,0,132.2
22,treatment,2021-01-06,0,126.04
22,treatment,2021-01-03,1,113.85
22,treatment,2021-01-18,0,115.85
22,treatment,2021-01-22,0,111.46
22,treatment,2021-01-31,1,115.81
22,treatment,2021-01-29,0,118.55
22,treatment,2021-01-13,1,129.57
22,treatment,2021-01-09,0,114.39
22,treatment,2021-01-13,0,131.44
22,treatment,2021-01-06,0,115.94
22,treatment,2021-01-28,0,130.19
22,treatment,2021-01-25,0,112.78
22,treatment,2021-01-09,0,117.45
22,treatment,2021-01-23,0,135.21
22,treatment,2021-01-17,0,123.98
22,treatment,2021-01-16,0,96.71
22,treatment,2021-01-01,0,111.22
22,treatment,2021-01-02,0,107.45
22,treatment,2021-01-27,0,110.6
22,treatment,2021-01-19,1,113.38
22,treatment,2021-01-16,1,119.35
22,treatment,2021-01-14,0,124.92
22,treatment,2021-01-26,0,121.76
22,treatment,2021-01-16,0,118.37
22,treatment,2021-01-08,0,115.19
22,treatment,2021-01-03,0,116.95
22,treatment,2021-01-29,0,119.31
22,treatment,2021-01-31,0,119.62
22,treatment,2021-01-14,0,112.1
22,treatment,2021-01-11,1,112.39
22,treatment,2021-01-06,0,109.97
22,treatment,2021-01-11,0,119.19
22,treatment,2021-01-17,0,117.44
22,treatment,2021-01-26,0,135.73
22,treatment,2021-01-31,0,109.17
22,treatment,2021-01-21,0,116.5
22,treatment,2021-01-23,0,115.96
22,treatment,2021-01-21,0,112.96
22,treatment,2021-01-26,0,112.97
22,treatment,2021-01-16,1,104.11
22,treatment,2021-01-30,0,114.98
22,treatment,2021-01-30,0,132.0
22,treatment,2021-01-11,0,117.68
22,treatment,2021-01-19,0,123.84
22,treatment,2021-01-27,0,123.98
22,treatment,2021-01-14,0,113.45
22,treatment,2021-01-24,0,103.1
22,treatment,2021-01-29,0,112.96
22,treatment,2021-01-22,0,121.87
22,treatment,2021-01-25,1,117.7
22,treatment,2021-01-17,0,118.31
22,treatment,2021-01-17,0,116.02
22,treatment,2021-01-31,0,106.62
22,treatment,2021-01-29,0,111.23
22,treatment,2021-01-11,0,106.48
22,treatment,2021-01-02,0,118.02
22,treatment,2021-01-30,0,102.9
22,treatment,2021-01-24,0,126.77
22,treatment,2021-01-07,0,104.26
22,treatment,2021-01-05,0,92.67
22,treatment,2021-01-07,0,109.96
22,treatment,2021-01-27,0,109.73
22,treatment,2021-01-23,0,111.22
22,treatment,2021-01-20,0,118.89
22,treatment,2021-01-01,0,114.33
22,treatment,2021-01-18,0,112.42
22,treatment,2021-01-27,1,108.13
22,treatment,2021-01-22,1,116.34
22,treatment,2021-01-21,0,101.58
22,treatment,2021-01-13,0,121.36
22,treatment,2021-01-18,0,99.92
22,treatment,2021-01-06,0,111.57
22,treatment,2021-01-27,0,115.26
22,treatment,2021-01-25,0,116.53
22,treatment,2021-01-26,0,93.71
22,treatment,2021-01-18,0,119.73
22,treatment,2021-01-26,0,118.48
22,treatment,2021-01-27,0,111.14
22,treatment,2021-01-18,1,110.65
22,treatment,2021-01-25,0,121.57
22,treatment,2021-01-05,0,113.39
22,treatment,2021-01-19,0,106.0
22,treatment,2021-01-12,0,122.03
22,treatment,2021-01-30,0,113.17
22,treatment,2021-01-26,1,112.69
22,treatment,2021-01-21,0,109.74
22,treatment,2021-01-25,0,120.32
22,treatment,2021-01-21,1,116.71
22,treatment,2021-01-21,0,132.36
22,treatment,2021-01-17,0,108.44
22,treatment,2021-01-11,0,115.19
22,treatment,2021-01-23,0,108.07
22,treatment,2021-01-03,0,130.04
22,treatment,2021-01-10,0,115.86
22,treatment,2021-01-02,1,125.18
22,treatment,2021-01-21,0,96.54
22,treatment,2021-01-18,0,127.68
22,treatment,2021-01-02,0,128.07
22,treatment,2021-01-26,1,124.78
22,treatment,2021-01-18,0,109.52
22,treatment,2021-01-26,0,131.25
22,treatment,2021-01-10,0,107.26
22,treatment,2021-01-15,0,129.08
22,treatment,2021-01-30,0,119.24
22,treatment,2021-01-12,0,109.17
22,treatment,2021-01-31,0,110.98
22,treatment,2021-01-11,0,116.46
22,treatment,2021-01-17,0,110.61
22,treatment,2021-01-05,0,99.29
22,treatment,2021-01-10,0,101.09
22,treatment,2021-01-15,0,121.22
22,treatment,2021-01-25,0,130.89
22,treatment,2021-01-12,0,130.0
22,treatment,2021-01-12,0,112.01
22,treatment,2021-01-28,1,113.35
22,treatment,2021-01-13,0,132.55
22,treatment,2021-01-23,0,129.76
22,treatment,2021-01-16,0,113.43
22,treatment,2021-01-30,0,115.11
22,treatment,2021-01-24,0,114.93
22,treatment,2021-01-26,0,104.29
22,treatment,2021-01-21,0,116.91
22,treatment,2021-01-12,0,100.67
22,treatment,2021-01-22,0,121.69
22,treatment,2021-01-29,0,118.02
22,treatment,2021-01-12,0,116.26
22,treatment,2021-01-19,0,112.31
22,treatment,2021-01-07,0,107.69
22,treatment,2021-01-10,0,122.64
22,treatment,2021-01-10,1,114.39
22,treatment,2021-01-19,1,115.89
22,treatment,2021-01-12,0,129.88
22,treatment,2021-01-10,1,97.65
22,treatment,2021-01-26,0,106.25
22,treatment,2021-01-11,1,119.64
22,treatment,2021-01-16,0,102.21
22,treatment,2021-01-09,0,123.17
22,treatment,2021-01-30,0,121.4
22,treatment,2021-01-28,0,120.59
22,treatment,2021-01-26,0,109.45
22,treatment,2021-01-12,0,132.03
22,treatment,2021-01-09,0,104.2
22,treatment,2021-01-14,0,127.31
22,treatment,2021-01-28,0,118.67
22,treatment,2021-01-20,0,123.27
22,treatment,2021-01-28,0,112.67
22,treatment,2021-01-14,0,120.59
22,treatment,2021-01-12,0,105.07
22,treatment,2021-01-15,0,127.51
22,treatment,2021-01-03,0,111.17
22,treatment,2021-01-05,0,115.86
22,treatment,2021-01-05,0,132.42
22,treatment,2021-01-28,0,129.18
22,treatment,2021-01-29,0,124.61
22,treatment,2021-01-28,0,112.78
22,treatment,2021-01-24,0,127.68
22,treatment,2021-01-19,0,112.05
22,treatment,2021-01-09,0,118.64
22,treatment,2021-01-25,0,122.58
22,treatment,2021-01-24,0,130.43
22,treatment,2021-01-04,1,119.13
22,treatment,2021-01-14,1,115.25
22,treatment,2021-01-22,0,121.37
22,treatment,2021-01-26,0,91.17
22,treatment,2021-01-05,0,103.71
22,treatment,2021-01-27,0,96.15
22,treatment,2021-01-24,0,135.5
22,treatment,2021-01-23,0,115.68
22,treatment,2021-01-13,0,119.19
22,treatment,2021-01-07,0,123.98
22,treatment,2021-01-06,1,109.08
22,treatment,2021-01-25,0,123.2
22,treatment,2021-01-23,1,97.59
22,treatment,2021-01-26,0,123.84
22,treatment,2021-01-17,0,125.52
22,treatment,2021-01-14,0,112.81
22,treatment,2021-01-23,0,108.07
22,treatment,2021-01-14,0,89.25
22,treatment,2021-01-28,1,112.29
22,treatment,2021-01-03,0,121.8
22,treatment,2021-01-30,0,91.5
22,treatment,2021-01-10,0,109.17
22,treatment,2021-01-26,1,116.27
22,treatment,2021-01-30,0,103.06
22,treatment,2021-01-21,0,113.73
22,treatment,2021-01-20,0,113.87
22,treatment,2021-01-01,0,116.64
22,treatment,2021-01-05,0,107.95
22,treatment,2021-01-24,0,87.72
22,treatment,2021-01-26,0,125.13
22,treatment,2021-01-15,0,109.43
22,treatment,2021-01-14,0,107.41
22,treatment,2021-01-02,0,113.65
22,treatment,2021-01-14,0,105.77
22,treatment,2021-01-21,0,134.62
22,treatment,2021-01-04,0,126.23
22,treatment,2021-01-10,1,107.39
22,treatment,2021-01-08,0,113.71
22,treatment,2021-01-04,1,115.94
22,treatment,2021-01-19,0,126.23
22,treatment,2021-01-04,0,119.57
22,treatment,2021-01-20,0,109.63
22,treatment,2021-01-23,0,91.36
22,treatment,2021-01-10,0,124.87
22,treatment,2021-01-16,0,111.36
22,treatment,2021-01-15,0,113.57
22,treatment,2021-01-19,0,104.15
22,treatment,2021-01-20,0,123.36
22,treatment,2021-01-19,0,95.5
22,treatment,2021-01-24,1,130.89
22,treatment,2021-01-24,0,96.69
22,treatment,2021-01-07,0,122.9
22,treatment,2021-01-25,0,108.62
22,treatment,2021-01-11,0,110.6
22,treatment,2021-01-26,0,121.55
22,treatment,2021-01-21,1,115.59
22,treatment,2021-01-08,1,115.45
22,treatment,2021-01-23,0,113.31
22,treatment,2021-01-03,0,121.66
22,treatment,2021-01-16,0,129.18
22,treatment,2021-01-30,0,119.9
22,treatment,2021-01-01,1,108.69
22,treatment,2021-01-23,0,133.7
22,treatment,2021-01-13,0,114.39
22,treatment,2021-01-05,1,133.14
22,treatment,2021-01-29,0,120.82
22,treatment,2021-01-05,0,101.76
22,treatment,2021-01-05,1,134.23
22,treatment,2021-01-20,0,110.84
22,treatment,2021-01-03,0,117.24
22,treatment,2021-01-30,0,104.95
22,treatment,2021-01-19,0,111.59
22,treatment,2021-01-11,0,125.36
22,treatment,2021-01-30,0,128.37
22,treatment,2021-01-22,0,116.28
22,treatment,2021-01-11,0,103.25
22,treatment,2021-01-30,1,114.08
22,treatment,2021-01-12,0,143.54
22,treatment,2021-01-18,0,115.44
22,treatment,2021-01-08,0,122.84
22,treatment,2021-01-13,0,126.28
22,treatment,2021-01-08,1,152.25
22,treatment,2021-01-28,0,111.47
22,treatment,2021-01-30,0,103.81
22,treatment,2021-01-06,0,109.96
22,treatment,2021-01-11,0,118.64
22,treatment,2021-01-07,0,103.35
22,treatment,2021-01-11,0,135.43
22,treatment,2021-01-30,0,115.71
22,treatment,2021-01-13,1,120.34
22,treatment,2021-01-07,0,112.0
22,treatment,2021-01-12,0,105.23
22,treatment,2021-01-14,0,95.3
22,treatment,2021-01-09,0,122.97
22,treatment,2021-01-25,0,113.11
22,treatment,2021-01-16,0,121.49
22,treatment,2021-01-18,0,121.55
22,treatment,2021-01-26,0,109.85
22,treatment,2021-01-24,0,114.32
22,treatment,2021-01-21,0,115.04
22,treatment,2021-01-23,0,132.36
22,treatment,2021-01-20,0,109.26
22,treatment,2021-01-16,1,106.13
22,treatment,2021-01-31,0,97.28
22,treatment,2021-01-16,0,103.06
22,treatment,2021-01-15,0,111.23
22,treatment,2021-01-05,0,114.66
22,treatment,2021-01-24,1,110.07
22,treatment,2021-01-05,0,97.52
22,treatment,2021-01-07,0,105.73
22,treatment,2021-01-05,0,104.95
22,treatment,2021-01-17,0,109.26
22,treatment,2021-01-10,0,123.92
22,treatment,2021-01-21,0,105.43
22,treatment,2021-01-10,0,121.67
22,treatment,2021-01-20,0,127.69
22,treatment,2021-01-21,0,83.9
22,treatment,2021-01-16,1,106.07
22,treatment,2021-01-01,0,131.37
22,treatment,2021-01-07,0,120.52
22,treatment,2021-01-29,0,115.29
22,treatment,2021-01-26,1,129.6
22,treatment,2021-01-27,1,106.16
22,treatment,2021-01-08,0,130.22
22,treatment,2021-01-17,0,129.76
22,treatment,2021-01-12,0,116.34
22,treatment,2021-01-20,0,113.99
22,treatment,2021-01-12,0,119.53
22,treatment,2021-01-05,1,116.05
22,treatment,2021-01-15,0,121.69
22,treatment,2021-01-06,0,133.62
22,treatment,2021-01-03,1,132.04
22,treatment,2021-01-23,0,120.16
22,treatment,2021-01-13,0,108.25
22,treatment,2021-01-21,0,86.3
22,treatment,2021-01-08,1,115.01
22,treatment,2021-01-15,0,111.22
22,treatment,2021-01-19,0,116.18
22,treatment,2021-01-30,0,104.11
22,treatment,2021-01-01,0,120.01
22,treatment,2021-01-04,0,110.86
22,treatment,2021-01-02,0,105.23
22,treatment,2021-01-18,0,130.58
22,treatment,2021-01-11,0,106.16
22,treatment,2021-01-02,1,101.88
22,treatment,2021-01-20,0,127.86
22,treatment,2021-01-05,0,110.78
22,treatment,2021-01-01,0,116.64
22,treatment,2021-01-07,0,107.16
22,treatment,2021-01-08,0,129.47
22,treatment,2021-01-20,0,109.86
22,treatment,2021-01-28,0,116.47
22,treatment,2021-01-11,0,110.32
22,treatment,2021-01-06,0,119.98
22,treatment,2021-01-14,0,104.39
22,treatment,2021-01-05,0,124.95
22,treatment,2021-01-13,0,123.48
22,treatment,2021-01-07,0,116.18
22,treatment,2021-01-25,0,110.61
22,treatment,2021-01-30,0,113.35
22,treatment,2021-01-19,0,111.47
22,treatment,2021-01-06,0,126.38
22,treatment,2021-01-25,0,113.09
22,treatment,2021-01-31,0,106.42
22,treatment,2021-01-03,1,116.21
22,treatment,2021-01-11,0,130.08
22,treatment,2021-01-12,0,113.45
22,treatment,2021-01-12,0,111.12
22,treatment,2021-01-14,0,108.51
22,treatment,2021-01-23,0,128.23
22,treatment,2021-01-28,0,128.72
22,treatment,2021-01-08,0,117.1
22,treatment,2021-01-18,0,110.57
22,treatment,2021-01-19,0,105.95
22,treatment,2021-01-28,0,129.22
22,treatment,2021-01-09,0,122.12
22,treatment,2021-01-31,0,120.08
22,treatment,2021-01-23,0,116.02
22,treatment,2021-01-05,0,124.78
22,treatment,2021-01-14,0,113.78
22,treatment,2021-01-29,0,113.15
22,treatment,2021-01-05,0,115.02
22,treatment,2021-01-11,0,130.36
22,treatment,2021-01-23,0,118.84
22,treatment,2021-01-14,0,105.73
22,treatment,2021-01-06,0,103.4
22,treatment,2021-01-07,0,112.42
22,treatment,2021-01-13,0,135.0
22,treatment,2021-01-16,0,113.2
22,treatment,2021-01-21,0,114.23
22,treatment,2021-01-28,0,102.33
22,treatment,2021-01-12,0,118.02
22,treatment,2021-01-02,0,123.98
22,treatment,2021-01-03,0,123.83
22,treatment,2021-01-02,1,118.94
22,treatment,2021-01-06,0,107.62
22,treatment,2021-01-08,0,126.05
22,treatment,2021-01-06,0,87.72
22,treatment,2021-01-29,0,109.39
22,treatment,2021-01-07,0,108.07
22,treatment,2021-01-18,0,122.37
22,treatment,2021-01-10,0,113.31
22,treatment,2021-01-28,0,110.07
22,treatment,2021-01-05,0,93.41
22,treatment,2021-01-02,0,121.22
22,treatment,2021-01-18,0,121.55
22,treatment,2021-01-31,0,110.09
22,treatment,2021-01-12,1,121.29
22,treatment,2021-01-28,0,110.24
22,treatment,2021-01-02,0,113.78
22,treatment,2021-01-25,1,136.5
22,treatment,2021-01-23,0,112.14
22,treatment,2021-01-16,0,109.24
22,treatment,2021-01-12,0,120.29
22,treatment,2021-01-10,0,113.48
22,treatment,2021-01-29,1,125.65
22,treatment,2021-01-30,1,106.61
22,treatment,2021-01-14,0,110.66
22,treatment,2021-01-17,0,107.8
22,treatment,2021-01-21,0,98.49
22,treatment,2021-01-12,0,113.34
22,treatment,2021-01-07,1,123.36
22,treatment,2021-01-09,0,106.68
22,treatment,2021-01-30,0,117.75
22,treatment,2021-01-11,0,133.0
22,treatment,2021-01-14,1,132.04
22,treatment,2021-01-21,0,103.01
22,treatment,2021-01-20,0,125.33
22,treatment,2021-01-03,0,122.37
22,treatment,2021-01-06,1,127.74
22,treatment,2021-01-17,1,113.23
22,treatment,2021-01-20,1,132.03
22,treatment,2021-01-26,0,107.93
22,treatment,2021-01-29,0,115.91
22,treatment,2021-01-21,0,126.92
22,treatment,2021-01-12,0,98.69
22,treatment,2021-01-11,0,109.96
22,treatment,2021-01-16,0,111.24
22,treatment,2021-01-13,0,129.14
22,treatment,2021-01-25,0,122.34
22,treatment,2021-01-28,0,123.83
22,treatment,2021-01-23,0,111.68
22,treatment,2021-01-29,0,108.74
22,treatment,2021-01-17,0,120.69
22,treatment,2021-01-20,0,113.35
22,treatment,2021-01-28,0,116.42
22,treatment,2021-01-13,0,108.99
22,treatment,2021-01-24,0,121.16
22,treatment,2021-01-27,0,115.96
22,treatment,2021-01-30,0,122.34
22,treatment,2021-01-09,1,116.5
22,treatment,2021-01-25,0,137.54
22,treatment,2021-01-16,1,109.39
22,treatment,2021-01-21,0,103.08
22,treatment,2021-01-22,0,117.41
22,treatment,2021-01-29,0,110.57
22,treatment,2021-01-01,0,135.73
22,treatment,2021-01-05,0,129.17
22,treatment,2021-01-31,1,109.34
22,treatment,2021-01-05,1,102.98
22,treatment,2021-01-04,0,99.25
22,treatment,2021-01-28,0,144.35
22,treatment,2021-01-17,0,108.24
22,treatment,2021-01-18,0,114.32
22,treatment,2021-01-22,0,111.12
22,treatment,2021-01-09,0,105.69
22,treatment,2021-01-15,0,94.65
22,treatment,2021-01-27,0,135.63
22,treatment,2021-01-30,1,129.91
22,treatment,2021-01-17,1,114.32
22,treatment,2021-01-26,0,111.59
